APPOINTMENT_BOOKING_SUMMARY_ID,DATE,HF_CODE,HF_NAME,STATE,TOTAL_SLOTS,AVAILABLE_SLOTS,ACTIVE,WORKING_DAY,SCHEDULED_ID,SCHEDULED_NAME,SERVICE_CODE,booked,cancelled,TOTAL STOK VAKSIN
67b0a26c53158407a6dce229,2025-03-26 08:00:00,21-08050093,KLINIK KESIHATAN TANJUNG RAMBUTAN,PERAK,8,8,true,true,67ad37d81c66da69d7a111e7,vaksin influenza warga emas,GS017,8,1,0
67b2aa8040024011e5eff1fb,2025-02-26 08:00:00,21-12140095,KLINIK KESIHATAN PENAMPANG,SABAH,28,0,true,true,67b2a7d91c66da69d7a150fb,INFLUENZA FOR SENIOR CITIZEN,GS017,28,1,0
67ad91c053158407a6dcbe47,2025-02-25 08:00:00,21-08020360,KLINIK KESIHATAN TELUK INTAN,PERAK,12,12,true,true,67a71781e8b7ff765f0db566,Influenza Warga Emas,GS017,12,2,0
67aeafaf40024011e5efd286,2025-09-04 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67aef89a53158407a6dcd6b1,2025-03-04 08:00:00,21-10040042,KLINIK KESIHATAN KAPAR,SELANGOR,8,8,true,true,67aef8161c66da69d7a13a77,INFLUENZA KOMORBID WARGA EMAS,GS017,8,2,0
67b3e39a40024011e5f00267,2025-03-24 08:00:00,21-10040047,KLINIK KESIHATAN MERU,SELANGOR,10,1,true,true,67b2adde1c66da69d7a15141,Influenza Vaccine,GS017,10,0,0
6606cafcfdc89861e4353740,2025-03-28 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,30,30,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b2e37f40024011e5eff889,2025-08-28 08:00:00,21-12070116,KLINIK KESIHATAN TANDEK,SABAH,8,8,true,true,67b2e0451c66da69d7a152e8,Vaksin Influenza,GS017,0,0,0
67b0a7a31c66da69d7a14621,2025-03-27 08:00:00,21-10040048,KLINIK KESIHATAN PANDAMARAN,SELANGOR,5,5,true,true,67b09fab53158407a6dce17f,Influenza immunization for senior citizen 60 years old and above,GS017,5,3,0
67b5ed10f4469452a7352212,2025-02-25 08:00:00,21-04010065,KLINIK KESIHATAN GADEK,MELAKA,2,1,true,true,67b2c5631c66da69d7a1523c,VAKSIN INFLUENZA WARGA EMAS,GS017,2,0,0
67aea38e40024011e5efcffe,2025-10-03 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,10,10,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
6644c2e7cc0e3f157ce3321d,2025-05-14 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67ad5d3953158407a6dcb4f5,2025-03-12 08:00:00,21-09010018,KLINIK DESA FELDA CHUPING,PERLIS,3,3,true,true,67ad5c631c66da69d7a115e2,PEMBERIAN VAKSIN INFLUENZA WARGA EMAS,GS017,0,0,25
66928bf458c90729a141464d,2025-07-07 08:00:00,21-03070230,KLINIK KESIHATAN PANGKAL KALA,KELANTAN,35,35,true,true,63d9b8742085a67e64112878,OPD,"GS001,GS017",0,0,0
66913917ac6e4526faf03225,2025-05-07 08:00:00,21-12010068,KLINIK KESIHATAN KOTA KLIAS,SABAH,42,42,true,true,63b62303ef7308597a8ab401,OUTPATIENT,"GS001,GS008,SF001,SN001,SN002,SN005,SN003,SN004,GS002,GS003,GS004,GS005,GS017",0,0,0
67ad43ce53158407a6dcad99,2025-03-13 08:00:00,21-08050045,KLINIK KESIHATAN GREENTOWN,PERAK,8,8,true,true,67a2ceb52ee704056266181e,INFLUENZA WARGA EMAS,GS017,8,1,0
67b89cd353158407a6dd2365,2025-05-20 08:00:00,21-10070206,KLINIK KESIHATAN TAMAN MEDAN,SELANGOR,6,6,true,true,67ad42b053158407a6dcad62,Older Person Influenza Immunization,GS017,6,0,0
679cd7bac1e8af43a8b87202,2025-04-30 08:00:00,21-08030077,KLINIK KESIHATAN PLANG,PERAK,21,21,true,true,63d1ed0a7e9b4a7330d82d12,PESAKIT LUAR,"GS001,GS011,GS017",0,0,0
67b2c55f53158407a6dcf5e9,2025-03-14 08:00:00,21-08020214,Klinik Kesihatan Sungai Tiang,PERAK,4,4,true,true,67b203481c66da69d7a14d34,Influenza Vaccination,GS017,0,0,0
67b56c1840024011e5f01850,2025-05-15 08:00:00,21-12090079,Klinik Kesihatan Matunggong,SABAH,11,11,true,true,67b56b7453158407a6dd1222,Influenza Vaksin Untuk Warga Emas Berisiko,GS017,0,0,0
67b2e37e40024011e5eff853,2025-04-24 08:00:00,21-12070116,KLINIK KESIHATAN TANDEK,SABAH,8,8,true,true,67b2e0451c66da69d7a152e8,Vaksin Influenza,GS017,0,0,0
67b562e240024011e5f01807,2025-03-03 08:00:00,21-11020019,KLINIK KESIHATAN ALMUKTAFI BILLAH SHAH,TERENGGANU,2,2,true,true,67b562c61c66da69d7a16a9a,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
6740906c66f4c4716a5709b3,2025-05-20 08:00:00,21-03070044,KLINIK KESIHATAN CHEKOK,KELANTAN,16,16,true,true,63ba488c8f28e007a5829862,OPD,"GS001,GS017",3,0,0
67aeafb040024011e5efd2d2,2025-12-19 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,6,6,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b56c1840024011e5f0184b,2025-05-02 08:00:00,21-12090079,Klinik Kesihatan Matunggong,SABAH,11,11,true,true,67b56b7453158407a6dd1222,Influenza Vaksin Untuk Warga Emas Berisiko,GS017,0,0,0
67b3d3ce1c66da69d7a15bf6,2025-03-24 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,6,0,0
67b5336c40024011e5f0157a,2025-03-14 08:00:00,21-10092303,KLINIK KESIHATAN HULU BERNAM,SELANGOR,1,1,true,true,67b2c2731c66da69d7a15223,program vaksinasi influenza warga emas,GS017,0,0,0
67af0aaa40024011e5efd8fb,2025-02-28 08:00:00,21-08040097,Klinik Kesihatan Tanjung Piandang,PERAK,3,3,true,true,67aca9b853158407a6dca7cb,INFLUENZA WARGA EMAS,GS017,3,7,0
67b57a3c53158407a6dd1252,2025-03-24 08:00:00,21-08030065,KLINIK KESIHATAN LENGGONG,PERAK,5,5,true,true,67b579b41c66da69d7a16ae7,Influenza warga emas,GS017,0,0,0
67b1319140024011e5efe42b,2025-03-12 08:00:00,21-11050042,KLINIK KESIHATAN MANIR,TERENGGANU,10,10,true,true,67a9b852e8b7ff765f0dbf34,INFLUENZA INJECTION FOR OLDEST,GS017,8,2,0
66339d0f5f4f902f67b5bbd5,2025-02-25 08:00:00,21-12010068,KLINIK KESIHATAN KOTA KLIAS,SABAH,42,42,true,true,63b62303ef7308597a8ab401,OUTPATIENT,"GS001,GS008,SF001,SN001,SN002,SN005,SN003,SN004,GS002,GS003,GS004,GS005,GS017",11,9,0
67b00d9f1c66da69d7a1414c,2025-03-03 08:00:00,21-11040214,KLINIK KESIHATAN BATU 2 1/2,TERENGGANU,15,5,true,true,67aaabf053158407a6dc9de7,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b04f471c66da69d7a14221,2025-06-24 08:00:00,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,true,true,67919c302ee704056265d56e,influanza adult,GS017,0,0,0
67b162a940024011e5efe5d5,2025-09-18 08:00:00,21-03040061,KLINIK KESIHATAN LUNDANG PAKU,KELANTAN,20,20,true,true,67af119a1c66da69d7a13e23,influenza for elderly kklp,GS017,0,0,0
67b3173840024011e5effe23,2025-03-03 08:00:00,21-12160074,KLINIK KESIHATAN KUNDASANG,SABAH,1,1,true,true,67b29e2c1c66da69d7a150a0,Imunisasi influenza untuk warga emas,GS017,1,0,0
67bb3452e8fcbe4bbb1cfe8b,2025-03-06 08:00:00,21-01010077,KLINIK KESIHATAN PARIT RAJA,JOHOR,4,4,true,true,67b5300d53158407a6dd102b,VAKSIN INFLUENZA UNTUK WARGA EMAS,GS017,0,0,0
67b42a1a1c66da69d7a16242,2025-05-23 08:00:00,21-13320212,KLINIK KESIHATAN TANJUNG MANIS,SARAWAK,3,3,true,true,67b429ff1c66da69d7a161f3,Inluenza Vaccination,GS017,0,0,0
67b2b05d40024011e5eff23b,2025-02-24 08:00:00,21-08040029,KLINIK KESIHATAN ALOR PONGSU,PERAK,2,2,true,true,67afc1da53158407a6dcde9d,SUNTIKAN INFLUENZA,GS017,2,0,0
67aea38f40024011e5efd018,2025-11-10 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,5,5,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
6707defb489f85257a060c49,2025-04-07 08:00:00,21-03070044,KLINIK KESIHATAN CHEKOK,KELANTAN,16,16,true,true,63ba488c8f28e007a5829862,OPD,"GS001,GS017",3,0,0
67b5336c40024011e5f01589,2025-04-04 08:00:00,21-10092303,KLINIK KESIHATAN HULU BERNAM,SELANGOR,1,1,true,true,67b2c2731c66da69d7a15223,program vaksinasi influenza warga emas,GS017,0,0,0
67b162a840024011e5efe5c3,2025-05-15 08:00:00,21-03040061,KLINIK KESIHATAN LUNDANG PAKU,KELANTAN,20,20,true,true,67af119a1c66da69d7a13e23,influenza for elderly kklp,GS017,0,0,0
67ad8f6d1c66da69d7a1200b,2025-04-15 08:00:00,21-08070384,KLINIK KESIHATAN TAIPING,PERAK,10,10,true,true,67a953b1e8b7ff765f0dbdfb,VAKSINASI INFLUENZA UNTUK WARGAMAS,GS017,10,1,0
67b3d3d01c66da69d7a15c3f,2025-09-09 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,0,0,0
67b2806340024011e5efebf3,2025-03-03 08:00:00,21-03070117,KLINIK KESIHATAN CHERANG HANGUS,KELANTAN,10,10,true,true,67ad66681c66da69d7a11661,Imunisasi,GS017,0,0,0
67af4a5140024011e5efd9e3,2025-09-03 08:00:00,21-03080052,KLINIK KESIHATAN JERAM,KELANTAN,28,28,true,true,67af46b053158407a6dcdb96,INFLUANZA VACCINE ,GS017,0,0,0
67aebfe81c66da69d7a1334a,2025-03-20 08:00:00,21-07040034,KLINIK KESIHATAN PENAGA,PULAU PINANG,4,4,true,true,67aebc6f53158407a6dcd2be,INFLUENZA IMMUNIZATION FOR SENIOR CITIZEN ,GS017,4,3,0
67b7e9eb1c66da69d7a1761b,2025-11-12 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67b3e0d853158407a6dcfe50,2025-05-15 08:00:00,21-08020360,KLINIK KESIHATAN TELUK INTAN,PERAK,12,12,true,true,67a71781e8b7ff765f0db566,Influenza Warga Emas,GS017,0,0,0
67b2e36d40024011e5eff81d,2025-04-10 08:00:00,21-11070031,KLINIK KESIHATAN KAMPUNG RAHMAT,TERENGGANU,24,24,true,true,67aa9c511c66da69d7a10539,IMUNISASI INFLUENZA WARGA EMAS,GS017,0,0,0
67b49b3ea01b5d1e5c7a2fe7,2025-03-05 08:00:00,21-05020021,KLINIK KESIHATAN BAHAU,NEGERI SEMBILAN,7,7,true,true,67ad9eb81c66da69d7a12401,Older Person Influenza Vaccination,GS017,7,0,0
67aee19c1c66da69d7a135b8,2025-03-03 08:00:00,21-12060077,KLINIK KESIHATAN LUYANG,SABAH,10,10,true,true,67ae896a1c66da69d7a12c2d,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,9,1,0
67adbbba40024011e5efc6c1,2025-02-26 08:00:00,21-13240672,KLINIK KESIHATAN BANDARAYA MIRI,SARAWAK,15,15,true,true,67adba1153158407a6dcc3c1,Immunisasi Influenza Warga Emas,GS017,15,1,0
67aef3df53158407a6dcd606,2025-03-12 08:00:00,21-10072313,KLINIK KESIHATAN DESA PUTRA,SELANGOR,2,2,true,true,67aef23253158407a6dcd56f,Vaksin Influenza bagi Warga Emas,GS017,2,0,0
67af4a5040024011e5efd97c,2025-04-13 08:00:00,21-03080052,KLINIK KESIHATAN JERAM,KELANTAN,28,28,true,true,67af46b053158407a6dcdb96,INFLUANZA VACCINE ,GS017,0,0,0
67b6d0731c66da69d7a17291,2025-02-27 08:00:00,21-02110242,KLINIK KESIHATAN PERMATANG BULUH,KEDAH,3,3,true,true,67b14a8053158407a6dce599,VAKSIN INFLUENZA WARGA EMAS,GS017,3,1,21
67b435f81c66da69d7a1636b,2025-06-14 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67ad9d0b1c66da69d7a123aa,2025-02-25 08:00:00,21-02050049,KLINIK KESIHATAN KEPALA BATAS,KEDAH,12,8,true,true,67ad3d621c66da69d7a111f9,Older Person Influenza Immunization,GS017,11,3,0
67ad9fad53158407a6dcc0f3,2025-03-11 08:00:00,21-10030061,KLINIK KESIHATAN SERENDAH,SELANGOR,8,0,true,true,67ac55401c66da69d7a10e3e,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,8,1,0
67ada68840024011e5efc3b2,2025-03-11 08:00:00,21-10050037,KLINIK KESIHATAN JENJAROM,SELANGOR,5,5,true,true,67ada64f1c66da69d7a12609,Influenza Vaccination,GS017,5,1,0
67b3d3ce1c66da69d7a15beb,2025-02-25 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,8,0,0
67aea38e40024011e5efcfc1,2025-07-10 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,5,5,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
67b2806340024011e5efec16,2025-04-21 08:00:00,21-03070117,KLINIK KESIHATAN CHERANG HANGUS,KELANTAN,10,10,true,true,67ad66681c66da69d7a11661,Imunisasi,GS017,0,0,0
67b162a940024011e5efe5c7,2025-06-12 08:00:00,21-03040061,KLINIK KESIHATAN LUNDANG PAKU,KELANTAN,20,20,true,true,67af119a1c66da69d7a13e23,influenza for elderly kklp,GS017,0,0,0
67ad6eff40024011e5efb574,2025-02-26 08:00:00,21-07030021,KLINIK KESIHATAN BERAPIT,PULAU PINANG,5,1,true,true,67ad68e31c66da69d7a116b5,VAKSIN INFLUENZA,GS017,5,3,0
6703edba6e349523344bd908,2025-10-06 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b0a81840024011e5efe3a5,2025-07-31 08:00:00,21-10040048,KLINIK KESIHATAN PANDAMARAN,SELANGOR,5,5,true,true,67b09fab53158407a6dce17f,Influenza immunization for senior citizen 60 years old and above,GS017,0,0,0
67b89b7440024011e5f02be6,2025-03-27 08:00:00,21-08050383,KLINIK KESIHATAN BUNTONG,PERAK,7,7,true,true,67ad940d1c66da69d7a12216,influeza,GS017,7,4,0
67b82c8d40024011e5f02644,2025-12-01 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b7da9553158407a6dd2007,2025-03-24 08:00:00,21-08070087,KLINIK KESIHATAN SUNGAI BAYOR,PERAK,6,6,true,true,67b695c71c66da69d7a17139,influenza,GS017,0,0,0
67add8911c66da69d7a128eb,2025-03-03 08:00:00,21-05060180,KLINIK KESIHATAN SEREMBAN 2,NEGERI SEMBILAN,6,6,true,true,67add84e1c66da69d7a128dc,Influenza Vaccination,GS017,6,0,0
67ad43ce53158407a6dcad96,2025-03-10 08:00:00,21-08050045,KLINIK KESIHATAN GREENTOWN,PERAK,8,8,true,true,67a2ceb52ee704056266181e,INFLUENZA WARGA EMAS,GS017,8,4,0
67b56c1840024011e5f01889,2025-09-25 08:00:00,21-12090079,Klinik Kesihatan Matunggong,SABAH,11,11,true,true,67b56b7453158407a6dd1222,Influenza Vaksin Untuk Warga Emas Berisiko,GS017,0,0,0
67b2aa8040024011e5eff1fa,2025-02-25 08:00:00,21-12140095,KLINIK KESIHATAN PENAMPANG,SABAH,28,0,true,true,67b2a7d91c66da69d7a150fb,INFLUENZA FOR SENIOR CITIZEN,GS017,28,1,0
6682b7226712ca3171e3029b,2025-06-25 08:00:00,21-03070230,KLINIK KESIHATAN PANGKAL KALA,KELANTAN,35,35,true,true,63d9b8742085a67e64112878,OPD,"GS001,GS017",0,0,0
67ad451f40024011e5efb139,2025-03-13 08:00:00,21-10070043,KLINIK KESIHATAN KELANA JAYA,SELANGOR,21,21,true,true,679c7d2ee8b7ff765f0d90e0,Vaksin Influenza Warga Emas,GS017,21,2,0
67af5aae53158407a6dcde94,2025-04-09 08:00:00,21-08060612,KLINIK KESIHATAN KUALA KANGSAR,PERAK,10,12,true,true,67a2da7be8b7ff765f0da580,INFLUENZA,GS017,0,0,0
67b26fcb53158407a6dcee46,2025-08-28 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,3,3,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67af519f29522a556e315d1a,2025-02-27 08:00:00,21-07010020,KLINIK KESIHATAN BAYAN LEPAS,PULAU PINANG,10,10,true,true,67ad9e641c66da69d7a123dd,OLDER PERSON INFLUENZA IMMUNIZATION (IMUNISASI INFLUENZA WARGA EMAS),GS017,10,3,0
67ad7b8a54bc176b87558a8b,2025-02-25 08:00:00,21-06050375,KLINIK KESIHATAN KURNIA,PAHANG,10,10,true,true,67ad7acc53158407a6dcb861,influenza vaccine kk kurnia,GS017,10,4,0
67aef9d653158407a6dcd726,2025-05-26 08:00:00,21-08020049,KLINIK KESIHATAN HUTAN MELINTANG,PERAK,2,3,true,true,677750e4e8b7ff765f0cd244,Influenza vaccination elderly ,GS017,0,0,0
67b2e60f53158407a6dcf737,2025-03-07 08:00:00,21-06080362,KLINIK KESIHATAN BANDAR PEKAN,PAHANG,5,5,true,true,67b2e5e71c66da69d7a1530e,Influenza Immunization for Senior Citizen,GS017,1,0,0
67b3d3ce1c66da69d7a15bea,2025-02-24 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,9,0,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,9,0,0
67b2e32340024011e5eff7e7,2025-04-16 08:00:00,21-02030060,KLINIK KESIHATAN LANGGAR,KEDAH,5,5,true,true,67ae0d0753158407a6dcc96f,JANJI TEMU VAKSIN INFLUENZA WARGA EMAS,GS017,0,0,0
67aea38f40024011e5efd026,2025-11-28 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,10,10,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
67b14c7540024011e5efe592,2025-02-25 08:00:00,21-02050031,KLINIK KESIHATAN BANAI,KEDAH,4,4,true,true,67b140df1c66da69d7a147e3,Influenza Immunization for Senior Citizen,GS017,3,1,0
67b2806340024011e5efec14,2025-04-17 08:00:00,21-03070117,KLINIK KESIHATAN CHERANG HANGUS,KELANTAN,12,12,true,true,67ad66681c66da69d7a11661,Imunisasi,GS017,0,0,0
67b1ed9d40024011e5efe8f5,2025-03-13 08:00:00,21-01020114,KLINIK KESIHATAN ULU TIRAM,JOHOR,20,20,true,true,67a994b1e8b7ff765f0dbf19,Program Imunisasi Influenza Warga Emas,GS017,19,5,0
67ad730853158407a6dcb714,2025-03-10 08:00:00,21-14010020,KLINIK KESIHATAN SUNGAI BESI,W.P. KUALA LUMPUR,6,0,true,true,67ad71321c66da69d7a11701,Influenza Vaccine for older person ,GS017,6,4,0
67b526ca53158407a6dd0f81,2025-03-27 08:00:00,21-08050041,KLINIK KESIHATAN CHEMOR,PERAK,8,8,true,true,67ad47431c66da69d7a11378,INFLUENZA OLDER PEOPLE VACCINATION ,GS017,8,0,0
67b17f7c40024011e5efe727,2025-03-12 08:00:00,21-08040057,KLINIK KESIHATAN KEDAI EMPAT,PERAK,1,1,true,true,67b17dc31c66da69d7a148f5,TCA VACC INFLUENZA WE 60 THN,GS017,1,0,0
67adb71953158407a6dcc3a7,2025-02-26 08:00:00,21-10090057,KLINIK KESIHATAN SALAK,SELANGOR,10,0,true,true,67adb6fb53158407a6dcc399,VAKSIN INFLUENZA WARGA EMAS ,GS017,10,7,0
67ad48f840024011e5efb188,2025-02-25 08:00:00,21-14010017,KLINIK KESIHATAN PETALING BAHAGIA,W.P. KUALA LUMPUR,5,5,true,true,67a96d122ee7040562663377,older person influenza immunization,GS017,5,0,0
67b34a7640024011e5f001a1,2025-03-06 08:00:00,21-01100094,Klinik Kesihatan Sagil,JOHOR,3,5,true,true,678f13d5e8b7ff765f0d5013,Vaksin Influenza Warga Emas,GS017,3,0,0
67aef8ec53158407a6dcd6f0,2025-02-26 08:00:00,21-14010010,KLINIK KESIHATAN BATU MUDA,W.P. KUALA LUMPUR,10,10,true,true,67aef6be53158407a6dcd667,Older Person Influenza Immunization,GS017,10,4,0
67b435f71c66da69d7a16358,2025-05-26 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67af4a5240024011e5efd9f0,2025-09-22 08:00:00,21-03080052,KLINIK KESIHATAN JERAM,KELANTAN,24,24,true,true,67af46b053158407a6dcdb96,INFLUANZA VACCINE ,GS017,0,0,0
67b7d16d963add437ca38734,2025-03-14 08:00:00,21-10010204,KLINIK KESIHATAN GOMBAK SETIA,W.P. KUALA LUMPUR,20,9,true,true,67a30c912ee704056266195f,VAKSIN INFLUENZA WARGA EMAS,GS017,20,3,0
67ad5a3053158407a6dcb4b1,2025-03-04 08:00:00,21-01030067,KLINIK KESIHATAN LAYANG-LAYANG,JOHOR,4,4,true,true,67ad54c41c66da69d7a114c6,OLDER PERSON INFLUENZA IMMUNIZATION,GS017,4,2,0
67af4a5040024011e5efd977,2025-04-06 08:00:00,21-03080052,KLINIK KESIHATAN JERAM,KELANTAN,28,28,true,true,67af46b053158407a6dcdb96,INFLUANZA VACCINE ,GS017,0,0,0
67aeed6f40024011e5efd573,2025-03-05 08:00:00,21-07030335,KLINIK KESIHATAN BANDAR PERDA,PULAU PINANG,8,3,true,true,67a95de01c66da69d7a10112,Suntikan Vaksin Influenza untuk Warga Emas dengan Komorbiditi,GS017,8,0,0
67b1e32d53158407a6dceab7,2025-03-28 08:00:00,21-01020106,KLINIK KESIHATAN TEBRAU,JOHOR,10,10,true,true,67a966dd1c66da69d7a1012a,Suntikan Influeza WE,GS017,9,1,0
67bb382ae8fcbe4bbb1cff56,2025-03-06 08:00:00,21-04020060,KLINIK KESIHATAN FELDA BUKIT SENGGEH,MELAKA,7,7,true,true,67b2e8721c66da69d7a1556d,SUNTIKAN INFLUENZA WARGA EMAS ,GS017,0,0,0
67b2a43753158407a6dcf38f,2025-03-18 08:00:00,21-04010114,KLINIK KESIHATAN TEBONG,MELAKA,2,2,true,true,67b2a3d453158407a6dcf385,influenza vaccine for older person,GS017,2,1,0
67aeafb040024011e5efd2d7,2025-12-26 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,6,6,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b57a3c53158407a6dd124d,2025-03-17 08:00:00,21-08030065,KLINIK KESIHATAN LENGGONG,PERAK,5,5,true,true,67b579b41c66da69d7a16ae7,Influenza warga emas,GS017,0,0,0
672cc8a3e4ce1d4f462be70a,2025-03-06 08:00:00,21-05020034,KLINIK KESIHATAN LUI MUDA,NEGERI SEMBILAN,6,6,true,true,63ae8bc2ac98db5de3f3ee4b,Procedure Clinic,"GS008,SS006,SS008,SZ001,GS017",0,0,0
67b5562440024011e5f01728,2025-04-14 08:00:00,21-08070098,KLINIK KESIHATAN TRONG,PERAK,2,2,true,true,67b555b953158407a6dd11c6,OLDER INFLUENZA,GS017,0,0,0
67b2be9453158407a6dcf5b8,2025-02-25 08:00:00,21-03050158,KLINIK KESIHATAN KEROH (KUALA KRAI),KELANTAN,3,3,true,true,67b2be1c53158407a6dcf586,INFLUENZA ,GS017,0,0,0
67b04f471c66da69d7a1420d,2025-05-20 08:00:00,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,true,true,67919c302ee704056265d56e,influanza adult,GS017,0,0,0
67b26fcb53158407a6dcee74,2025-11-02 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b2fc1940024011e5effdd1,2025-02-27 08:00:00,21-06080068,KLINIK KESIHATAN PERAMU JAYA,PAHANG,8,8,true,true,67b2f16853158407a6dcf806,INFLUENZA WARGA EMAS,GS017,0,0,0
67b2e37f40024011e5eff8b6,2025-12-11 08:00:00,21-12070116,KLINIK KESIHATAN TANDEK,SABAH,8,8,true,true,67b2e0451c66da69d7a152e8,Vaksin Influenza,GS017,0,0,0
67b1d23f53158407a6dcea8a,2025-02-27 08:00:00,21-11020034,KLINIK KESIHATAN KETENGAH JAYA,TERENGGANU,5,5,true,true,67b1d20653158407a6dcea7f,Vaksin Influenza Untuk Warga Emas,GS017,0,0,0
668d44ef0b926c5ce5416195,2025-07-08 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b529fb53158407a6dd0f9b,2025-02-27 08:00:00,21-10060099,KLINIK KESIHATAN BUKIT CERAKAH,SELANGOR,5,5,true,true,67b5299953158407a6dd0f8e,Influenza Vaccine,GS017,5,2,0
67b82c8d40024011e5f02627,2025-10-21 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67bb32ade8fcbe4bbb1cfdb6,2025-03-04 08:00:00,21-09010046,KLINIK KESIHATAN KUALA SANGLANG,PERLIS,5,5,true,true,67adc1991c66da69d7a1280b,OLDER PERSON INFLUENZA IMMUNIZATION,GS017,0,0,0
67b9e5b61c66da69d7a17d4c,2025-02-28 08:00:00,21-13260195,KLINIK KESIHATAN SIBURAN,SARAWAK,1,1,true,true,67ae92eb1c66da69d7a12d66,influenza vaccine,GS017,1,1,0
67ba8db053158407a6dd2aff,2025-03-04 08:00:00,21-03060060,KLINIK KESIHATAN LABOK,KELANTAN,3,3,true,true,67a85b7a2ee7040562662e3e,SUNTIKAN VAKSIN INFLUENZA BAGI WARGA EMAS,"SS001,GS017",0,0,0
